amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation 
113-5346223-1290635	113-5346223-1290635	2018-07-01T04:54:48+00:00	2018-07-02T19:37:49+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39	1.05					6.94		BROKEN ARROW	OK	74012-7524	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-7431586-2565009	111-7431586-2565009	2018-07-01T03:47:59+00:00	2018-07-01T22:14:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black S	MY16055K0S	B0761S8TXR	Shipped	1	USD	38.8								ORLANDO	FL	32835-5907	US		false		
111-7431586-2565009	111-7431586-2565009	2018-07-01T03:47:59+00:00	2018-07-01T22:14:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige S	MY71107MSS	B0761NM3SZ	Shipped	1	USD	42.49								ORLANDO	FL	32835-5907	US		false		
111-2020899-3806633	111-2020899-3806633	2018-07-01T02:26:39+00:00	2018-07-02T02:54:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Para-pharmaceutical Exfoliating Facial Gel, Brown, 4.3958-Fluid Ounce	HF-a69e-PEFG	B00BD3OU72	Shipped	1	USD	25.69								HENRICO	VA	23294-5227	US		false		
111-1000222-9500233	111-1000222-9500233	2018-07-01T02:11:59+00:00	2018-07-02T03:03:41+00:00	Shipped	Amazon	Amazon.com			Standard	Premier by Dead Sea Premier Luxury Collection Milk Cleanser, 8.5 fl oz	HF-a1e-LCMC	B000VF5WVG	Shipped	1	USD	29.0		5.48					5.48	CROWN POINT	IN	46307-9580	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		
113-8897226-4527460	113-8897226-4527460	2018-07-01T01:44:34+00:00	2018-07-02T06:46:43+00:00	Shipped	Amazon	Amazon.com			Standard	Premier by Dead Sea Premier Luxury Collection Milk Cleanser, 8.5 fl oz	HF-a1e-LCMC	B000VF5WVG	Shipped	1	USD	29.0								Menlo Park	CA	94025-5108	US		false		
112-2657968-4801033	112-2657968-4801033	2018-07-01T00:48:44+00:00	2018-07-02T03:59:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Luxury Milk Cleanser	QW-6H25-PV48	B003NJKS48	Shipped	1	USD	30.69						8.07		SAN FRANCISCO	CA	94112-4344	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-1343543-2969845		2018-06-30T23:53:21+00:00	2018-07-01T00:23:11+00:00	Pending	Merchant	Amazon.com			Standard	Premier Dead Sea Luxury Moisture Cream for Multi-Use	HF-a36e-LMCM	B002DV0KDQ	Unshipped	1	USD	17.49		0.0		0.0		5.0		Bunch	OK	74931	US	VPC-1-34345921 Coupon	false		
111-1179553-9681828	111-1179553-9681828	2018-06-30T22:47:57+00:00	2018-06-30T22:50:09+00:00	Pending	Amazon	Amazon.com			Standard	Premier Usa Dead Sea shaving Cream for Men All Skin	2N-C2ZT-YSNI	B0016VW618	Unshipped	1	USD	15.59								SPOKANE	WA	99208-6085	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-1344956-0952263	114-1344956-0952263	2018-06-30T21:45:36+00:00	2018-07-02T18:28:37+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Para-pharmaceutical Exfoliating Facial Gel, Brown, 4.3958-Fluid Ounce	HF-a69e-PEFG	B00BD3OU72	Shipped	1	USD	25.69								MILES CITY	MT	59301-4777	US		false		
114-4111055-0287443	114-4111055-0287443	2018-06-30T21:15:51+00:00	2018-07-02T06:53:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Luxurious Anti-aging Neck Cream, 2.04 oz	A5-X9GB-M912	B002DL9M2G	Shipped	1	USD	39.21								TUJUNGA	CA	91042-2558	US		false		
113-6892180-8766638	113-6892180-8766638	2018-06-30T20:31:58+00:00	2018-07-01T10:32:32+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Herbal Scent	0Z-KJNM-D56T	B00157ZFC0	Shipped	1	USD	19.99						7.0		CORPUS CHRISTI	TX	78414-6080	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
113-6897480-0157061	113-6897480-0157061	2018-06-30T20:30:36+00:00	2018-07-01T20:36:08+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99						7.1		CORPUS CHRISTI	TX	78414-6080	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
113-7051206-1607446	113-7051206-1607446	2018-06-30T18:54:48+00:00	2018-07-01T17:29:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99						2.1		WINDHAM	NH	03087-1404	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-9816298-9311447	111-9816298-9311447	2018-06-30T18:14:41+00:00	2018-07-01T10:36:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39						1.94		PECOS	TX	79772-3118	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-0950188-8058634	111-0950188-8058634	2018-06-30T18:10:01+00:00	2018-07-01T21:21:36+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								BLAUVELT	NY	10913-1539	US		false		
112-0318601-1359401	112-0318601-1359401	2018-06-30T18:07:52+00:00	2018-07-01T06:46:08+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Instant Stretching and Revitalizing Lifting Mask - 2.04 oz Ounce	YI-LW70-5D1O	B003Y7CMF2	Shipped	1	USD	38.59						3.86		BRENTWOOD	TN	37027	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
113-7404613-1761866	113-7404613-1761866	2018-06-30T17:13:58+00:00	2018-07-02T22:14:56+00:00	Shipped	Amazon	Amazon.com			Standard	Premier Active Moisture Complex - Normal to Dry Skin	3E-OBBY-DIEZ	B00157XFNQ	Shipped	1	USD	39.99		5.48				5.0	5.48	Safford	AZ	85546	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,VPC-1-34345921 Coupon	false		
112-4828209-4293810	112-4828209-4293810	2018-06-30T16:34:47+00:00	2018-07-01T10:34:39+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Luxury Milk Cleanser	QW-6H25-PV48	B003NJKS48	Shipped	2	USD	61.38						11.14		WAXHAW	NC	28173-6307	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-9698148-2336249	112-9698148-2336249	2018-06-30T16:25:46+00:00	2018-07-01T10:39:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39						6.94		CHARLOTTE	NC	28277-2504	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-0768615-1728249	111-0768615-1728249	2018-06-30T16:15:01+00:00	2018-06-30T16:15:07+00:00	Pending	Amazon	Amazon.com			Standard	Premier Dead Sea Instant Stretching and Revitalizing Lifting Mask - 2.04 oz Ounce	YI-LW70-5D1O	B003Y7CMF2	Unshipped	1	USD	38.59								ENID	OK	73701-8533	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-7261846-3734638	114-7261846-3734638	2018-06-30T16:09:05+00:00	2018-07-01T07:27:24+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39						6.94		ORMOND BEACH	FL	32174-1060	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-5280771-4242624	114-5280771-4242624	2018-06-30T16:07:48+00:00	2018-07-02T02:47:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39						6.94		ORMOND BEACH	FL	32174-1060	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-0965541-9981806	114-0965541-9981806	2018-06-30T15:09:05+00:00	2018-07-01T09:24:49+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99	1.5							SHORELINE	WA	98155-1378	US		false		
111-6443708-6866618	111-6443708-6866618	2018-06-30T07:57:09+00:00	2018-07-02T00:35:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								FLORENCE	KY	41042-2326	US		false		
111-4564144-5688213	111-4564144-5688213	2018-06-30T06:40:36+00:00	2018-07-01T09:01:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Miracle Noir Mask, 2.04 Fluid Ounce	HF-a10e-MINM	B0010BBCFK	Shipped	1	USD	40.48				3.99				SPRING LAKE	NJ	07762-1832	US		false		
113-8026448-6686624	113-8026448-6686624	2018-06-30T04:52:39+00:00	2018-06-30T04:55:10+00:00	Pending	Amazon	Amazon.com			Standard	Premier Dead Sea Luxurious Anti-aging Neck Cream, 2.04 oz	HF-c7e-LANC	B002DL9M2G	Unshipped	1	USD	39.21								BELLFLOWER	CA	90706-2437	US		false		
114-3547085-3951467	114-3547085-3951467	2018-06-30T03:57:26+00:00	2018-06-30T15:22:14+00:00	Shipped	Amazon	Amazon.com			Standard	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Shipped	1	USD	19.39		5.89				6.94		Hawthorn	VIC	3022	AU	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-7532869-8742648	112-7532869-8742648	2018-06-30T02:11:01+00:00	2018-06-30T07:13:39+00:00	Cancelled	Amazon	Amazon.com			SecondDay	Premier Dead Sea Mineral Body Treatment - Salt Scrub - Lemon Aroma	5X-E8TX-UKIW	B002DYY35Y	Cancelled	0										SAN FRANCISCO	CA	94112-4344	US		false		
112-3079716-9316262	112-3079716-9316262	2018-06-29T22:34:21+00:00	2018-06-30T21:36:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Luxurious Anti-aging Neck Cream, 2.04 oz	HF-c7e-LANC	B002DL9M2G	Shipped	1	USD	39.21								BATTLEMENT MESA	CO	81635-8903	US		true		
112-5591136-7777824	112-5591136-7777824	2018-06-29T22:32:07+00:00	2018-07-02T03:29:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Luxurious Anti-aging Neck Cream, 2.04 oz	HF-c7e-LANC	B002DL9M2G	Shipped	1	USD	39.21								SAVANNAH	GA	31411-1425	US		false		
112-7117323-8981018	112-7117323-8981018	2018-06-29T21:14:29+00:00	2018-06-29T21:14:36+00:00	Pending	Amazon	Amazon.com			Standard	Gratiae AHA Cleansing and Peeling Foam	KN-QWP1-D5XB	B004OF9EPO	Unshipped	1	USD	19.39								BATON ROUGE	LA	70808-3702	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-4848486-6579429	112-4848486-6579429	2018-06-29T20:17:40+00:00	2018-07-02T07:31:37+00:00	Shipped	Amazon	Amazon.com			SecondDay	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XXL	MY71107MSXXL	B0761PTZY2	Shipped	1	USD	42.99								FREMONT	CA	94538-3615	US		false		
114-4376571-1133057	114-4376571-1133057	2018-06-29T19:03:53+00:00	2018-07-01T06:22:50+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								MOUNT STERLING	KY	40353-1328	US		false		
114-7843203-0018650	114-7843203-0018650	2018-06-29T16:31:54+00:00	2018-07-01T14:57:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Mineral Body Treatment - Salt Scrub - Lemon Aroma	5X-E8TX-UKIW	B002DYY35Y	Shipped	1	USD	17.39						1.74		LITTLETON	CO	80127-4413	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-3602974-4354660		2018-06-29T15:02:59+00:00	2018-06-29T15:32:48+00:00	Pending	Merchant	Amazon.com			Standard	Premier by Dead Sea Premier Luxury Collection Milk Cleanser, 8.5 fl oz	HF-a1e-LCMC-ZF	B000VF5WVG	Unshipped	1	USD	28.95		0.0		0.0				ORLAND PARK	IL	60467-8720	US		false		
111-1408065-0382621	111-1408065-0382621	2018-06-29T14:49:02+00:00	2018-07-02T10:53:48+00:00	Cancelled	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Cancelled	0										DEERFIELD BEACH	FL	33442-7678	US		false		
114-4901197-9181827	114-4901197-9181827	2018-06-29T14:40:14+00:00	2018-07-02T12:36:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								SOUTH CHARLESTON	OHIO	45368-9739	US		false		
112-0544390-4046638	112-0544390-4046638	2018-06-29T14:32:58+00:00	2018-06-30T04:16:51+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Mineral Body Treatment - Salt Scrub - Lemon Aroma	HF-a6e-LASS	B002DYY35Y	Shipped	1	USD	17.39						5.0		SAN FRANCISCO	CA	94112-4344	US	VPC-1-34345921 Coupon	false		
111-4358571-0115466	111-4358571-0115466	2018-06-29T14:01:09+00:00	2018-06-30T20:23:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae Organic Beauty Renewing Peeling Gel	JQ-N6LK-OQ03	B01JSONMH6	Shipped	1	USD	46.99						4.7		Lawrenceville	GA	30043	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-5557342-4981809	114-5557342-4981809	2018-06-29T13:57:47+00:00	2018-07-01T03:35:05+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99						7.1		TUCKAHOE	NEW YORK	10707-1605	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-4751791-4570620	114-4751791-4570620	2018-06-29T10:53:39+00:00	2018-06-29T21:51:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae Organic Beauty By Nature Exfoliating Body Scrub, Apple/Green Tea and Ginger by Gratiae Organic Beauty By Nature	PJ-CPH7-5MXE	B01G3AIYJO	Shipped	1	USD	15.99						1.6		RICHMOND HILL	GA	31324-5126	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-4163544-5677840	111-4163544-5677840	2018-06-29T10:29:04+00:00	2018-07-01T01:08:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Luxury Moisture Cream for Multi-Use	L1-BT23-OVPU	B002DV0KDQ	Shipped	1	USD	17.99						6.8		LITTLE ELM	TX	75068-5674	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-5994277-9189825	112-5994277-9189825	2018-06-29T07:11:18+00:00	2018-06-29T22:36:27+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Essential Face Cleanser for Men	06-LI7A-IZ44	B0052K03KA	Shipped	1	USD	11.59						6.16		SAN FRANCISCO	CA	94112-4344	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-6744202-5634603	111-6744202-5634603	2018-06-29T06:12:13+00:00	2018-06-30T02:26:05+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Mineral Body Treatment - Salt Scrub - Lemon Aroma	1M-3M12-58YS	B002DYY35Y	Shipped	1	USD	17.39						1.74		Moreno Valley	CA	92551	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-3878443-4703449	112-3878443-4703449	2018-06-29T06:00:43+00:00	2018-06-30T17:04:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Essential Face Cleanser for Men	06-LI7A-IZ44	B0052K03KA	Shipped	1	USD	11.59						6.16		WICHITA	KS	67211-2902	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-4863469-3060255	111-4863469-3060255	2018-06-29T03:09:46+00:00	2018-07-02T23:34:31+00:00	Shipped	Amazon	Amazon.com			Standard	Premier Dead Sea Mineral Body Treatment - Salt Scrub - Lemon Aroma	5X-E8TX-UKIW	B002DYY35Y	Shipped	1	USD	17.39		3.02				1.74	3.02	ODESSA	TX	79761-2654	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-4590455-6173063	111-4590455-6173063	2018-06-29T00:40:39+00:00	2018-06-29T14:39:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Para-pharmaceutical Exfoliating Facial Gel, Brown, 4.3958-Fluid Ounce	HF-a69e-PEFG	B00BD3OU72	Shipped	1	USD	25.69								Tinton Falls	NJ	07724	US		false		
111-9212508-0331440	111-9212508-0331440	2018-06-29T00:17:10+00:00	2018-06-29T05:58:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Skin Toner for Normal/Oily Skin, Pink, 8.4535-Fluid Ounce	PW-89MW-RR8Y	B004H07KKC	Shipped	1	USD	40.99						30.1		ROCKLIN	CA	95765-5952	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-3508634-3713016	111-3508634-3713016	2018-06-28T23:19:39+00:00	2018-06-30T03:57:50+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								CAPE CORAL	FL	33914-3967	US		false		
113-2443770-4322603	113-2443770-4322603	2018-06-28T23:02:08+00:00	2018-06-28T23:03:48+00:00	Pending	Amazon	Amazon.com			Standard	Premier Dead Sea Luxury Moisture Cream for Multi-Use	L1-BT23-OVPU	B002DV0KDQ	Unshipped	1	USD	17.99								CHIPPEWA FALLS	WI	54729-2955	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-1138113-8853811	111-1138113-8853811	2018-06-28T21:57:44+00:00	2018-07-01T04:37:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99						7.1		Las Vegas	NV	89130	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-6511177-1569826	112-6511177-1569826	2018-06-28T21:44:53+00:00	2018-06-29T09:42:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Skin Toner for Normal/Oily Skin, Pink, 8.4535-Fluid Ounce	PW-89MW-RR8Y	B004H07KKC	Shipped	1	USD	40.99						30.1		PLYMOUTH	MI	48170-3071	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
111-8081244-1242600	111-8081244-1242600	2018-06-28T19:37:38+00:00	2018-06-30T02:05:27+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Usa Dead Sea shaving Cream for Men All Skin	IM-YEIX-VVX8	B0016VW618	Shipped	2	USD	31.98						8.2		DENVER	CO	80206-2146	US	VPC-1-34345921 Coupon,è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-1530184-1658619	114-1530184-1658619	2018-06-28T19:01:45+00:00	2018-06-28T19:01:50+00:00	Pending	Amazon	Amazon.com			Standard	Gratiae Organic Beauty Renewing Peeling Gel	JQ-N6LK-OQ03	B01JSONMH6	Unshipped	1	USD	46.99								LEXINGTON	KY	40504-2517	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
114-4933390-7674636	114-4933390-7674636	2018-06-28T18:38:46+00:00	2018-06-29T04:50:38+00:00	Shipped	Amazon	Amazon.com			Standard	Silky Body Butter (Apple, Green Tea, and Ginger)5.95 ounces	HF-f9a-GSBB	B004OF47N8	Shipped	1	USD	9.5		5.99						ATLANTIC CITY	NJ	08401-2373	US		false		
111-7590228-8977863	111-7590228-8977863	2018-06-28T18:03:42+00:00	2018-06-29T01:49:07+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Instant Stretching and Revitalizing Lifting Mask - 2.04 oz Ounce	YI-LW70-5D1O	B003Y7CMF2	Shipped	1	USD	38.59		5.49				3.86		Norman Park	Ga	31771	US	è´­ä¹°æ??æ?£ 2018/06/28 10-10-58-472	false		
112-6171477-1769814	112-6171477-1769814	2018-06-28T15:59:35+00:00	2018-07-02T13:16:23+00:00	Shipped	Amazon	Amazon.com			Standard	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99		3.49					3.49	LOWELL	MI	49331-1714	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	true		
114-1155948-2862631		2018-06-28T14:24:37+00:00	2018-06-28T14:52:40+00:00	Pending	Merchant	Amazon.com			Standard	Premier Dead Sea Luxury Moisture Cream for Multi-Use	HF-a36e-LMCM	B002DV0KDQ	Unshipped	1	USD	17.49		0.0		0.0		5.0		Prairie Grove	AR	72753	US	VPC-1-34345921 Coupon	false		
111-4534872-5565068	111-4534872-5565068	2018-06-28T05:26:51+00:00	2018-06-29T01:38:00+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								MURRIETA	CA	92563-7205	US		false		
111-2175115-1704247	111-2175115-1704247	2018-06-28T01:39:58+00:00	2018-06-28T14:19:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								ANGIER	NC	27501-9771	US		false		
113-0764595-6665841	113-0764595-6665841	2018-06-28T00:50:24+00:00	2018-06-29T09:38:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Herbal Scent	0Z-KJNM-D56T	B00157ZFC0	Shipped	1	USD	19.99								BELLEVILLE	MI	48111-1183	US		false		
114-8105323-7216210	114-8105323-7216210	2018-06-27T23:18:57+00:00	2018-06-27T23:25:28+00:00	Cancelled	Amazon	Amazon.com			SecondDay	Premier Dead Sea Luxury Moisture Cream for Multi-Use	L1-BT23-OVPU	B002DV0KDQ	Cancelled	0										Troy	OH	45373-2704	US		false		
111-8600266-1703431	111-8600266-1703431	2018-06-27T22:26:25+00:00	2018-06-28T06:25:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gratiae Organic Beauty Renewing Peeling Gel	JQ-N6LK-OQ03	B01JSONMH6	Shipped	1	USD	46.99								LEXINGTON	KY	40511-8817	US		false		
114-4330578-5789002	114-4330578-5789002	2018-06-27T16:02:39+00:00	2018-06-28T01:36:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Miracle Noir Mask, 2.04 Fluid Ounce	HF-a10e-MINM	B0010BBCFK	Shipped	1	USD	40.48								Healdsburg	CA	95448	US		false		
114-5003366-3173063	114-5003366-3173063	2018-06-27T15:45:20+00:00	2018-06-30T17:42:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99								SILVERTON	OR	97381-2502	US		false		
113-3622446-7015422	113-3622446-7015422	2018-06-27T13:57:53+00:00	2018-06-27T22:39:31+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Usa Dead Sea shaving Cream for Men All Skin	IM-YEIX-VVX8	B0016VW618	Shipped	1	USD	15.99								DEER PARK	CA	94576-9700	US		false		
111-8460536-2685030	111-8460536-2685030	2018-06-27T06:42:05+00:00	2018-06-28T07:31:27+00:00	Shipped	Amazon	Amazon.com			SecondDay	Dead Sea Premier Beautifying Nail Kit Milk and Honey - Body Lotion,Cuticle Oil,Nail File,Buffing Block	HF-n2ae-NBNK	B004H02GDI	Shipped	1	USD	14.99								FRESNO	CA	93704-2632	US		false		
113-4200142-8439466	113-4200142-8439466	2018-06-27T06:05:59+00:00	2018-06-27T12:38:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Passion Fruit Scent	KP-1178-XPKV	B00158196K	Shipped	1	USD	20.99	2.16							EDMONDS	WA	98020-4551	US		false		
114-1876939-4466601	114-1876939-4466601	2018-06-27T02:08:58+00:00	2018-06-28T06:28:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Body Butter Herbal Scent	0Z-KJNM-D56T	B00157ZFC0	Shipped	1	USD	19.99								MYRTLE BEACH	SC	29577-1853	US		false		
113-4369315-1525052	113-4369315-1525052	2018-06-26T21:07:14+00:00	2018-06-28T19:39:52+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Active Moisture Complex - Normal to Dry Skin	3E-OBBY-DIEZ	B00157XFNQ	Shipped	3	USD	119.97								Tucson	AZ	85706	US		false		
113-9211429-4937822	113-9211429-4937822	2018-06-26T18:48:43+00:00	2018-06-27T04:06:07+00:00	Shipped	Amazon	Amazon.com			SecondDay	Premier Dead Sea Vitamin Concentrated Facial Serum, Vitamin E and C, 1.7-Fluid Ounce	HF-g104e-PCFS	B00117F5PG	Shipped	1	USD	64.59								SCARSDALE	NY	10583-4648	US		false		
